match_id,innings_num,over_number,runs_in_over,wickets_in_over,boundaries_in_over,dot_balls,current_run_rate,required_run_rate
1422126,1.0,20,0.0,0.0,0.0,0.0,,
1422126,2.0,0,9.0,0.0,2.0,3.0,9.0,14.16
1422126,2.0,1,18.0,0.0,3.0,1.0,13.5,13.94
1422126,2.0,2,23.0,0.0,4.0,1.0,16.67,13.41
1422126,2.0,3,9.0,1.0,1.0,2.0,14.75,13.69
1422126,2.0,4,8.0,1.0,1.0,2.0,13.4,14.07
1422126,2.0,5,9.0,0.0,1.0,1.0,12.67,14.43
1422126,2.0,6,15.0,0.0,2.0,2.0,13.0,14.38
1422126,2.0,7,11.0,0.0,1.0,1.0,12.75,14.67
1422126,2.0,8,17.0,0.0,2.0,0.0,13.22,14.45
1422126,2.0,9,22.0,0.0,3.0,0.0,14.1,13.7
1422126,2.0,10,10.0,1.0,2.0,1.0,13.73,14.11
1422126,2.0,11,14.0,0.0,2.0,2.0,13.75,14.12
1422126,2.0,12,5.0,0.0,0.0,2.0,13.08,15.43
1422126,2.0,13,12.0,0.0,1.0,0.0,13.0,16.0
1422126,2.0,14,3.0,1.0,0.0,2.0,12.33,18.6
1422126,2.0,15,5.0,0.0,0.0,2.0,11.88,22.0
1422126,2.0,16,20.0,0.0,3.0,0.0,12.35,22.67
1422126,2.0,17,14.0,1.0,2.0,0.0,12.44,27.0
1422126,2.0,18,7.0,0.0,0.0,1.0,12.16,36.0
1422126,2.0,19,15.0,0.0,3.0,2.0,12.3,36.0
1422126,2.0,20,0.0,0.0,0.0,0.0,,
1422127,1.0,0,4.0,0.0,0.0,3.0,4.0,
1422127,1.0,1,5.0,1.0,1.0,3.0,4.5,
1422127,1.0,2,3.0,0.0,0.0,4.0,4.0,
1422127,1.0,3,14.0,0.0,3.0,1.0,6.5,
1422127,1.0,4,3.0,0.0,0.0,3.0,5.8,
1422127,1.0,5,2.0,1.0,0.0,4.0,5.17,
1422127,1.0,6,4.0,0.0,0.0,2.0,5.0,
1422127,1.0,7,3.0,1.0,0.0,2.0,4.75,
1422127,1.0,8,8.0,0.0,1.0,1.0,5.11,
1422127,1.0,9,12.0,0.0,1.0,0.0,5.8,
1422127,1.0,10,15.0,0.0,2.0,1.0,6.64,
1422127,1.0,11,4.0,0.0,0.0,2.0,6.42,
1422127,1.0,12,11.0,0.0,1.0,2.0,6.77,
1422127,1.0,13,5.0,1.0,0.0,0.0,6.64,
1422127,1.0,14,15.0,0.0,3.0,2.0,7.2,
1422127,1.0,15,15.0,0.0,3.0,2.0,7.69,
1422127,1.0,16,15.0,0.0,2.0,0.0,8.12,
1422127,1.0,17,7.0,1.0,1.0,1.0,8.06,
1422127,1.0,18,15.0,0.0,2.0,1.0,8.42,
1422127,1.0,19,25.0,0.0,5.0,0.0,9.25,
1422127,1.0,20,0.0,0.0,0.0,0.0,,
1422127,2.0,0,2.0,0.0,0.0,4.0,2.0,9.68
1422127,2.0,1,13.0,0.0,3.0,2.0,7.5,9.5
1422127,2.0,2,14.0,0.0,3.0,1.0,9.67,9.24
1422127,2.0,3,5.0,2.0,1.0,2.0,8.5,9.5
1422127,2.0,4,13.0,0.0,2.0,3.0,9.4,9.27
1422127,2.0,5,12.0,0.0,2.0,2.0,9.83,9.07
1422127,2.0,6,4.0,0.0,0.0,2.0,9.0,9.46
1422127,2.0,7,10.0,0.0,2.0,2.0,9.12,9.42
1422127,2.0,8,7.0,0.0,1.0,2.0,8.89,9.64
1422127,2.0,9,9.0,0.0,1.0,2.0,8.9,9.7
1422127,2.0,10,4.0,0.0,0.0,2.0,8.45,10.33
1422127,2.0,11,6.0,1.0,1.0,2.0,8.25,10.88
1422127,2.0,12,6.0,0.0,0.0,1.0,8.08,11.57
1422127,2.0,13,4.0,1.0,0.0,2.0,7.79,12.83
1422127,2.0,14,11.0,0.0,1.0,0.0,8.0,13.2
1422127,2.0,15,6.0,1.0,0.0,1.0,7.88,15.0
1422127,2.0,16,19.0,0.0,2.0,0.0,8.53,13.67
1422127,2.0,17,9.0,0.0,1.0,1.0,8.56,16.0
1422127,2.0,18,15.0,0.0,2.0,0.0,8.89,17.0
1422127,2.0,19,4.0,0.0,0.0,2.0,8.65,36.0
1422127,2.0,20,0.0,0.0,0.0,0.0,,
1422128,1.0,0,7.0,0.0,1.0,2.0,7.0,
1422128,1.0,1,10.0,1.0,1.0,1.0,8.5,
1422128,1.0,2,17.0,0.0,3.0,1.0,11.33,
1422128,1.0,3,9.0,0.0,1.0,2.0,10.75,
1422128,1.0,4,3.0,0.0,0.0,4.0,9.2,
1422128,1.0,5,15.0,0.0,3.0,2.0,10.17,
1422128,1.0,6,3.0,0.0,0.0,3.0,9.14,
1422128,1.0,7,10.0,0.0,1.0,2.0,9.25,
1422128,1.0,8,8.0,1.0,1.0,2.0,9.11,
1422128,1.0,9,3.0,0.0,0.0,3.0,8.5,
1422128,1.0,10,2.0,0.0,0.0,4.0,7.91,
1422128,1.0,11,17.0,0.0,3.0,0.0,8.67,
1422128,1.0,12,5.0,0.0,0.0,1.0,8.38,
1422128,1.0,13,15.0,0.0,2.0,0.0,8.86,
1422128,1.0,14,10.0,1.0,1.0,0.0,8.93,
1422128,1.0,15,7.0,0.0,1.0,3.0,8.81,
1422128,1.0,16,7.0,1.0,0.0,0.0,8.71,
1422128,1.0,17,5.0,1.0,0.0,1.0,8.5,
1422128,1.0,18,13.0,0.0,2.0,3.0,8.74,
1422128,1.0,19,16.0,1.0,2.0,0.0,9.1,
1422128,1.0,20,0.0,0.0,0.0,0.0,,
1422128,2.0,0,18.0,0.0,3.0,1.0,18.0,8.68
1422128,2.0,1,14.0,0.0,1.0,1.0,16.0,8.39
1422128,2.0,2,14.0,0.0,2.0,3.0,15.33,8.06
1422128,2.0,3,7.0,0.0,1.0,3.0,13.25,8.12
1422128,2.0,4,11.0,0.0,1.0,1.0,12.8,7.93
1422128,2.0,5,21.0,0.0,4.0,1.0,14.17,7.0
1422128,2.0,6,4.0,1.0,0.0,2.0,12.71,7.23
1422128,2.0,7,4.0,1.0,0.0,1.0,11.62,7.5
1422128,2.0,8,11.0,0.0,1.0,1.0,11.56,7.18
1422128,2.0,9,8.0,0.0,1.0,3.0,11.2,7.1
1422128,2.0,10,20.0,0.0,4.0,2.0,12.0,5.67
1422128,2.0,11,5.0,0.0,0.0,1.0,11.42,5.75
1422128,2.0,12,7.0,0.0,1.0,2.0,11.08,5.57
1422128,2.0,13,6.0,0.0,0.0,0.0,10.71,5.5
1422128,2.0,14,17.0,0.0,2.0,1.0,11.13,3.2
1422128,2.0,15,9.0,1.0,1.0,0.0,11.0,1.75
1422128,2.0,16,10.0,0.0,1.0,1.0,11.05,0.0
1422128,2.0,17,0.0,0.0,0.0,0.0,,
1422128,2.0,20,0.0,0.0,0.0,1.0,,
1422129,1.0,0,5.0,0.0,1.0,4.0,5.0,
1422129,1.0,1,7.0,0.0,0.0,1.0,6.0,
1422129,1.0,2,11.0,0.0,2.0,3.0,7.67,
1422129,1.0,3,12.0,1.0,2.0,2.0,8.75,
1422129,1.0,4,10.0,0.0,2.0,2.0,9.0,
1422129,1.0,5,9.0,1.0,1.0,2.0,9.0,
1422129,1.0,6,7.0,0.0,0.0,0.0,8.71,
1422129,1.0,7,4.0,0.0,0.0,3.0,8.12,
1422129,1.0,8,15.0,1.0,2.0,0.0,8.89,
1422129,1.0,9,8.0,0.0,1.0,1.0,8.8,
1422129,1.0,10,7.0,0.0,1.0,2.0,8.64,
1422129,1.0,11,20.0,0.0,3.0,0.0,9.58,
1422129,1.0,12,10.0,0.0,1.0,0.0,9.62,
1422129,1.0,13,11.0,1.0,2.0,0.0,9.71,
1422129,1.0,14,10.0,0.0,1.0,1.0,9.73,
1422129,1.0,15,11.0,1.0,1.0,1.0,9.81,
1422129,1.0,16,5.0,0.0,0.0,1.0,9.53,
1422129,1.0,17,20.0,0.0,3.0,1.0,10.11,
1422129,1.0,18,9.0,2.0,1.0,0.0,10.05,
1422129,1.0,19,8.0,1.0,1.0,2.0,9.95,
1422129,1.0,20,0.0,0.0,0.0,0.0,,
1422129,2.0,0,5.0,0.0,1.0,4.0,5.0,10.26
1422129,2.0,1,11.0,0.0,2.0,1.0,8.0,10.22
1422129,2.0,2,16.0,0.0,3.0,1.0,10.67,9.88
1422129,2.0,3,7.0,0.0,1.0,4.0,9.75,10.06
1422129,2.0,4,6.0,0.0,0.0,1.0,9.0,10.33
1422129,2.0,5,16.0,0.0,3.0,1.0,10.17,9.93
1422129,2.0,6,4.0,0.0,0.0,2.0,9.29,10.38
1422129,2.0,7,8.0,0.0,1.0,3.0,9.12,10.58
1422129,2.0,8,15.0,0.0,2.0,1.0,9.78,10.18
1422129,2.0,9,10.0,0.0,2.0,2.0,9.8,10.2
1422129,2.0,10,3.0,0.0,0.0,4.0,9.18,11.0
1422129,2.0,11,6.0,1.0,1.0,2.0,8.92,11.62
1422129,2.0,12,14.0,0.0,2.0,0.0,9.31,11.29
1422129,2.0,13,8.0,1.0,1.0,2.0,9.21,11.83
1422129,2.0,14,7.0,0.0,1.0,3.0,9.07,12.8
1422129,2.0,15,4.0,1.0,0.0,2.0,8.75,15.0
1422129,2.0,16,4.0,2.0,0.0,0.0,8.47,18.67
1422129,2.0,17,8.0,0.0,1.0,1.0,8.44,24.0
1422129,2.0,18,7.0,0.0,1.0,2.0,8.37,36.0
1422129,2.0,19,19.0,0.0,3.0,1.0,8.9,36.0
1422129,2.0,20,0.0,0.0,0.0,0.0,,
1422130,1.0,0,11.0,0.0,2.0,1.0,11.0,
1422130,1.0,1,9.0,0.0,1.0,3.0,10.0,
1422130,1.0,2,7.0,0.0,1.0,2.0,9.0,
1422130,1.0,3,7.0,0.0,1.0,2.0,8.5,
1422130,1.0,4,7.0,1.0,1.0,3.0,8.2,
1422130,1.0,5,15.0,0.0,2.0,1.0,9.33,
1422130,1.0,6,4.0,1.0,0.0,2.0,8.57,
1422130,1.0,7,4.0,0.0,0.0,3.0,8.0,
1422130,1.0,8,5.0,0.0,1.0,4.0,7.67,
1422130,1.0,9,5.0,1.0,0.0,0.0,7.4,
1422130,1.0,10,9.0,0.0,1.0,1.0,7.55,
1422130,1.0,11,7.0,0.0,0.0,1.0,7.5,
1422130,1.0,12,14.0,0.0,2.0,2.0,8.0,
1422130,1.0,13,5.0,1.0,0.0,1.0,7.79,
1422130,1.0,14,13.0,1.0,3.0,1.0,8.13,
1422130,1.0,15,6.0,0.0,0.0,1.0,8.0,
1422130,1.0,16,9.0,0.0,1.0,1.0,8.06,
1422130,1.0,17,10.0,0.0,1.0,1.0,8.17,
1422130,1.0,18,12.0,0.0,1.0,1.0,8.37,
1422130,1.0,19,3.0,2.0,0.0,1.0,8.1,
1422130,1.0,20,0.0,0.0,0.0,0.0,,
1422130,2.0,0,7.0,0.0,1.0,3.0,7.0,8.21
1422130,2.0,1,11.0,0.0,1.0,0.0,9.0,8.06
1422130,2.0,2,7.0,0.0,1.0,2.0,8.33,8.12
1422130,2.0,3,11.0,0.0,1.0,0.0,9.0,7.94
1422130,2.0,4,9.0,1.0,1.0,1.0,9.0,7.87
1422130,2.0,5,7.0,0.0,1.0,3.0,8.67,7.93
1422130,2.0,6,6.0,0.0,0.0,1.0,8.29,8.08
1422130,2.0,7,5.0,0.0,0.0,2.0,7.88,8.33
1422130,2.0,8,11.0,0.0,1.0,0.0,8.22,8.09
1422130,2.0,9,4.0,1.0,0.0,1.0,7.8,8.5
1422130,2.0,10,5.0,0.0,0.0,1.0,7.55,8.89
1422130,2.0,11,7.0,0.0,1.0,2.0,7.5,9.12
1422130,2.0,12,8.0,0.0,1.0,2.0,7.54,9.29
1422130,2.0,13,10.0,0.0,1.0,0.0,7.71,9.17
1422130,2.0,14,6.0,0.0,0.0,1.0,7.6,9.8
1422130,2.0,15,24.0,0.0,4.0,0.0,8.62,6.25
1422130,2.0,16,9.0,1.0,2.0,2.0,8.65,5.33
1422130,2.0,17,9.0,0.0,2.0,3.0,8.67,3.5
1422130,2.0,18,6.0,0.0,0.0,1.0,8.53,1.0
1422130,2.0,19,6.0,0.0,1.0,0.0,8.77,0.0
1422130,2.0,20,0.0,0.0,0.0,0.0,,
1422131,1.0,0,7.0,0.0,1.0,3.0,7.0,
1422131,1.0,1,3.0,0.0,0.0,3.0,5.0,
1422131,1.0,2,9.0,0.0,1.0,3.0,6.33,
1422131,1.0,3,5.0,0.0,1.0,4.0,6.0,
1422131,1.0,4,18.0,0.0,3.0,0.0,8.4,
1422131,1.0,5,20.0,0.0,4.0,0.0,10.33,
1422131,1.0,6,13.0,0.0,2.0,1.0,10.71,
1422131,1.0,7,5.0,0.0,0.0,3.0,10.0,
1422131,1.0,8,11.0,0.0,1.0,0.0,10.11,
1422131,1.0,9,4.0,1.0,0.0,1.0,9.5,
1422131,1.0,10,9.0,1.0,1.0,1.0,9.45,
1422131,1.0,11,7.0,0.0,1.0,3.0,9.25,
1422131,1.0,12,10.0,0.0,1.0,2.0,9.31,
1422131,1.0,13,8.0,0.0,1.0,3.0,9.21,
1422131,1.0,14,5.0,2.0,1.0,2.0,8.93,
1422131,1.0,15,9.0,0.0,1.0,2.0,8.94,
1422131,1.0,16,5.0,0.0,0.0,1.0,8.71,
1422131,1.0,17,14.0,0.0,2.0,0.0,9.0,
1422131,1.0,18,17.0,1.0,3.0,0.0,9.42,
1422131,1.0,19,12.0,0.0,1.0,1.0,9.55,
1422131,1.0,20,0.0,0.0,0.0,0.0,,
1422131,2.0,0,3.0,1.0,0.0,3.0,3.0,9.95
1422131,2.0,1,3.0,0.0,0.0,4.0,3.0,10.33
1422131,2.0,2,1.0,1.0,0.0,4.0,2.33,10.88
1422131,2.0,3,10.0,0.0,2.0,2.0,4.25,10.94
1422131,2.0,4,6.0,0.0,1.0,3.0,4.6,11.27
1422131,2.0,5,9.0,0.0,1.0,2.0,5.33,11.43
1422131,2.0,6,6.0,0.0,0.0,1.0,5.43,11.85
1422131,2.0,7,9.0,0.0,1.0,1.0,5.88,12.08
1422131,2.0,8,11.0,0.0,1.0,1.0,6.44,12.18
1422131,2.0,9,17.0,0.0,2.0,0.0,7.5,11.7
1422131,2.0,10,2.0,1.0,0.0,2.0,7.0,12.78
1422131,2.0,11,14.0,0.0,2.0,0.0,7.58,12.62
1422131,2.0,12,9.0,0.0,1.0,1.0,7.69,13.14
1422131,2.0,13,2.0,2.0,0.0,2.0,7.29,15.0
1422131,2.0,14,10.0,0.0,1.0,1.0,7.47,16.0
1422131,2.0,15,7.0,0.0,0.0,0.0,7.44,18.25
1422131,2.0,16,14.0,1.0,3.0,0.0,7.82,19.67
1422131,2.0,17,12.0,0.0,1.0,2.0,8.06,23.5
1422131,2.0,18,5.0,0.0,0.0,3.0,7.89,36.0
1422131,2.0,19,20.0,0.0,4.0,2.0,8.5,36.0
1422131,2.0,20,0.0,0.0,0.0,0.0,,
1422132,1.0,0,1.0,2.0,0.0,3.0,1.0,
1422132,1.0,1,12.0,0.0,2.0,3.0,6.5,
1422132,1.0,2,3.0,1.0,0.0,3.0,5.33,
1422132,1.0,3,4.0,1.0,1.0,4.0,5.0,
1422132,1.0,4,10.0,0.0,1.0,3.0,6.0,
1422132,1.0,5,16.0,0.0,3.0,1.0,7.67,
1422132,1.0,6,13.0,0.0,2.0,2.0,8.43,
1422132,1.0,7,6.0,0.0,1.0,3.0,8.12,
1422132,1.0,8,10.0,0.0,1.0,1.0,8.33,
1422132,1.0,9,2.0,1.0,0.0,3.0,7.7,
1422132,1.0,10,6.0,0.0,0.0,2.0,7.55,
1422132,1.0,11,6.0,1.0,0.0,2.0,7.42,
1422132,1.0,12,6.0,0.0,0.0,2.0,7.31,
1422132,1.0,13,2.0,1.0,0.0,3.0,6.93,
1422132,1.0,14,5.0,0.0,0.0,1.0,6.8,
1422132,1.0,15,9.0,0.0,1.0,1.0,6.94,
1422132,1.0,16,1.0,1.0,0.0,4.0,6.59,
1422132,1.0,17,2.0,0.0,0.0,4.0,6.33,
1422132,1.0,18,1.0,1.0,0.0,4.0,6.05,
1422132,1.0,19,10.0,0.0,1.0,0.0,6.25,
1422132,1.0,20,0.0,0.0,0.0,0.0,,
1422132,2.0,0,10.0,1.0,2.0,2.0,10.0,6.11
1422132,2.0,1,7.0,0.0,0.0,5.0,8.5,6.06
1422132,2.0,2,13.0,0.0,3.0,2.0,10.0,5.65
1422132,2.0,3,11.0,0.0,2.0,3.0,10.25,5.31
1422132,2.0,4,3.0,1.0,0.0,3.0,8.8,5.47
1422132,2.0,5,2.0,0.0,0.0,4.0,7.67,5.71
1422132,2.0,6,4.0,1.0,0.0,1.0,7.14,5.85
1422132,2.0,7,10.0,0.0,2.0,2.0,7.5,5.5
1422132,2.0,8,8.0,0.0,0.0,0.0,7.56,5.27
1422132,2.0,9,5.0,0.0,0.0,2.0,7.3,5.3
1422132,2.0,10,11.0,0.0,2.0,2.0,7.64,4.67
1422132,2.0,11,3.0,0.0,0.0,3.0,7.25,4.88
1422132,2.0,12,7.0,1.0,1.0,1.0,7.23,4.57
1422132,2.0,13,7.0,0.0,1.0,3.0,7.21,4.17
1422132,2.0,14,10.0,0.0,1.0,1.0,7.4,3.0
1422132,2.0,15,16.0,0.0,3.0,0.0,8.19,0.0
1422132,2.0,16,0.0,0.0,0.0,0.0,,
1422132,2.0,20,0.0,0.0,0.0,1.0,,
1422134,1.0,1,0.0,0.0,0.0,0.0,,
1422134,1.0,2,15.0,0.0,3.0,1.0,5.0,
1422134,1.0,3,26.0,0.0,5.0,1.0,10.25,
1422134,1.0,4,12.0,1.0,2.0,1.0,10.6,
1422134,1.0,5,18.0,0.0,4.0,2.0,11.83,
1422134,1.0,6,5.0,0.0,0.0,1.0,10.86,
1422134,1.0,7,19.0,0.0,3.0,0.0,11.88,
1422134,1.0,8,14.0,0.0,2.0,1.0,12.11,
1422134,1.0,9,9.0,0.0,1.0,1.0,11.8,
1422134,1.0,10,15.0,0.0,2.0,2.0,12.09,
1422134,1.0,11,12.0,0.0,1.0,0.0,12.08,
1422134,1.0,12,9.0,1.0,1.0,1.0,11.85,
1422134,1.0,13,10.0,1.0,2.0,2.0,11.71,
1422134,1.0,14,14.0,0.0,2.0,1.0,11.87,
1422134,1.0,15,10.0,0.0,1.0,3.0,11.75,
1422134,1.0,16,19.0,0.0,3.0,1.0,12.18,
1422134,1.0,17,15.0,1.0,1.0,1.0,12.33,
1422134,1.0,18,25.0,1.0,4.0,0.0,13.0,
1422134,1.0,19,8.0,2.0,1.0,0.0,12.75,
1422134,1.0,20,0.0,0.0,0.0,0.0,,
1422134,2.0,0,11.0,0.0,2.0,2.0,11.0,12.89
1422134,2.0,1,10.0,1.0,2.0,2.0,10.5,13.06
1422134,2.0,2,5.0,1.0,1.0,3.0,8.67,13.53
1422134,2.0,3,1.0,1.0,0.0,4.0,6.75,14.31
1422134,2.0,4,13.0,1.0,2.0,2.0,8.0,14.4
1422134,2.0,5,11.0,0.0,2.0,2.0,8.5,14.64
1422134,2.0,6,14.0,0.0,2.0,2.0,9.29,14.69
1422134,2.0,7,5.0,0.0,0.0,2.0,8.75,15.5
1422134,2.0,8,13.0,0.0,2.0,3.0,9.22,15.73
1422134,2.0,9,4.0,0.0,0.0,3.0,8.7,16.9
1422134,2.0,10,10.0,0.0,1.0,0.0,8.82,17.67
1422134,2.0,11,28.0,0.0,6.0,0.0,10.42,16.38
1422134,2.0,12,4.0,2.0,0.0,1.0,9.92,18.14
1422134,2.0,13,19.0,0.0,3.0,2.0,10.57,18.0
1422134,2.0,14,11.0,1.0,1.0,2.0,10.6,19.4
1422134,2.0,15,2.0,1.0,0.0,3.0,10.06,23.75
1422134,2.0,16,5.0,1.0,0.0,2.0,9.76,30.0
1422134,2.0,17,0.0,1.0,0.0,1.0,9.58,33.75
1422134,2.0,18,0.0,0.0,0.0,0.0,,
1422134,2.0,20,1.0,0.0,0.0,0.0,,
1422135,1.0,0,7.0,0.0,1.0,4.0,7.0,
1422135,1.0,1,11.0,0.0,2.0,2.0,9.0,
1422135,1.0,2,11.0,1.0,2.0,1.0,9.67,
1422135,1.0,3,6.0,0.0,1.0,3.0,8.75,
1422135,1.0,4,6.0,0.0,1.0,3.0,8.2,
1422135,1.0,5,11.0,0.0,2.0,2.0,8.67,
1422135,1.0,6,5.0,0.0,0.0,3.0,8.14,
1422135,1.0,7,8.0,0.0,1.0,1.0,8.12,
1422135,1.0,8,10.0,1.0,2.0,1.0,8.33,
1422135,1.0,9,8.0,0.0,1.0,1.0,8.3,
1422135,1.0,10,8.0,0.0,1.0,1.0,8.27,
1422135,1.0,11,14.0,0.0,3.0,1.0,8.75,
1422135,1.0,12,14.0,0.0,2.0,0.0,9.15,
1422135,1.0,13,4.0,1.0,0.0,1.0,8.79,
1422135,1.0,14,11.0,0.0,1.0,1.0,8.93,
1422135,1.0,15,7.0,0.0,0.0,0.0,8.81,
1422135,1.0,16,12.0,0.0,1.0,0.0,9.0,
1422135,1.0,17,13.0,1.0,2.0,0.0,9.22,
1422135,1.0,18,20.0,0.0,2.0,0.0,9.79,
1422135,1.0,19,13.0,0.0,2.0,0.0,9.95,
1422135,1.0,20,0.0,0.0,0.0,0.0,,
1422135,2.0,0,13.0,0.0,3.0,2.0,13.0,9.84
1422135,2.0,1,6.0,1.0,1.0,2.0,9.5,10.06
1422135,2.0,2,8.0,0.0,1.0,1.0,9.0,10.18
1422135,2.0,3,12.0,0.0,2.0,2.0,9.75,10.06
1422135,2.0,4,9.0,0.0,1.0,2.0,9.6,10.13
1422135,2.0,5,6.0,1.0,1.0,2.0,9.0,10.43
1422135,2.0,6,7.0,0.0,1.0,2.0,8.71,10.69
1422135,2.0,7,7.0,1.0,0.0,1.0,8.5,11.0
1422135,2.0,8,5.0,1.0,0.0,1.0,8.11,11.55
1422135,2.0,9,10.0,0.0,1.0,3.0,8.3,11.7
1422135,2.0,10,17.0,0.0,3.0,1.0,9.09,11.11
1422135,2.0,11,10.0,0.0,1.0,1.0,9.17,11.25
1422135,2.0,12,9.0,1.0,1.0,0.0,9.15,11.57
1422135,2.0,13,12.0,0.0,1.0,0.0,9.36,11.5
1422135,2.0,14,7.0,0.0,1.0,3.0,9.2,12.4
1422135,2.0,15,15.0,1.0,2.0,0.0,9.56,11.75
1422135,2.0,16,6.0,0.0,0.0,1.0,9.35,13.67
1422135,2.0,17,16.0,0.0,3.0,0.0,9.72,12.5
1422135,2.0,18,18.0,0.0,2.0,0.0,10.16,7.0
1422135,2.0,19,7.0,1.0,1.0,1.0,10.08,0.0
1422135,2.0,20,0.0,0.0,0.0,0.0,,
1422136,1.0,0,7.0,0.0,1.0,2.0,7.0,
1422136,1.0,1,6.0,0.0,1.0,3.0,6.5,
1422136,1.0,2,12.0,0.0,2.0,1.0,8.33,
1422136,1.0,3,1.0,1.0,0.0,4.0,6.5,
1422136,1.0,4,7.0,0.0,1.0,4.0,6.6,
1422136,1.0,5,15.0,0.0,3.0,2.0,8.0,
1422136,1.0,6,6.0,0.0,0.0,0.0,7.71,
1422136,1.0,7,11.0,1.0,2.0,2.0,8.12,
1422136,1.0,8,15.0,0.0,2.0,0.0,8.89,
1422136,1.0,9,4.0,0.0,0.0,3.0,8.4,
1422136,1.0,10,6.0,0.0,0.0,2.0,8.18,
1422136,1.0,11,15.0,0.0,2.0,2.0,8.75,
1422136,1.0,12,10.0,0.0,1.0,1.0,8.85,
1422136,1.0,13,5.0,1.0,0.0,1.0,8.57,
1422136,1.0,14,7.0,1.0,1.0,1.0,8.47,
1422136,1.0,15,5.0,0.0,0.0,1.0,8.25,
1422136,1.0,16,7.0,0.0,1.0,2.0,8.18,
1422136,1.0,17,13.0,0.0,2.0,0.0,8.44,
1422136,1.0,18,6.0,0.0,0.0,1.0,8.32,
1422136,1.0,19,7.0,1.0,1.0,1.0,8.25,
1422136,1.0,20,0.0,0.0,0.0,0.0,,
1422136,2.0,0,8.0,0.0,1.0,3.0,8.0,8.32
1422136,2.0,1,27.0,0.0,4.0,2.0,17.5,7.28
1422136,2.0,2,11.0,1.0,2.0,2.0,15.33,7.06
1422136,2.0,3,11.0,0.0,2.0,2.0,14.25,6.81
1422136,2.0,4,7.0,0.0,1.0,3.0,12.8,6.8
1422136,2.0,5,14.0,0.0,3.0,1.0,13.0,6.29
1422136,2.0,6,6.0,0.0,0.0,1.0,12.0,6.31
1422136,2.0,7,6.0,0.0,0.0,1.0,11.25,6.33
1422136,2.0,8,11.0,0.0,1.0,1.0,11.22,5.91
1422136,2.0,9,6.0,1.0,1.0,2.0,10.7,5.9
1422136,2.0,10,5.0,0.0,0.0,2.0,10.18,6.0
1422136,2.0,11,6.0,0.0,0.0,1.0,9.83,6.0
1422136,2.0,12,5.0,0.0,0.0,2.0,9.46,6.14
1422136,2.0,13,9.0,1.0,0.0,0.0,9.43,5.67
1422136,2.0,14,3.0,0.0,0.0,3.0,9.0,6.2
1422136,2.0,15,8.0,1.0,1.0,2.0,8.94,5.75
1422136,2.0,16,8.0,0.0,1.0,1.0,8.88,5.0
1422136,2.0,17,9.0,0.0,1.0,2.0,8.89,3.0
1422136,2.0,18,6.0,0.0,1.0,0.0,9.14,0.0
1422136,2.0,19,0.0,0.0,0.0,0.0,,
1422136,2.0,20,0.0,0.0,0.0,1.0,,
1422137,1.0,0,8.0,0.0,1.0,2.0,8.0,
1422137,1.0,1,13.0,0.0,2.0,4.0,10.5,
1422137,1.0,2,8.0,0.0,1.0,1.0,9.67,
1422137,1.0,3,13.0,0.0,2.0,1.0,10.5,
1422137,1.0,4,3.0,0.0,0.0,3.0,9.0,
1422137,1.0,5,8.0,0.0,1.0,1.0,8.83,
1422137,1.0,6,7.0,0.0,0.0,0.0,8.57,
1422137,1.0,7,4.0,0.0,0.0,2.0,8.0,
1422137,1.0,8,15.0,0.0,2.0,1.0,8.78,
1422137,1.0,9,9.0,0.0,1.0,3.0,8.8,
1422137,1.0,10,10.0,0.0,1.0,1.0,8.91,
1422137,1.0,11,9.0,0.0,1.0,0.0,8.92,
1422137,1.0,12,8.0,0.0,0.0,0.0,8.85,
1422137,1.0,13,10.0,1.0,1.0,1.0,8.93,
1422137,1.0,14,4.0,1.0,0.0,1.0,8.6,
1422137,1.0,15,15.0,0.0,3.0,1.0,9.0,
1422137,1.0,16,10.0,0.0,1.0,2.0,9.06,
1422137,1.0,17,11.0,1.0,1.0,0.0,9.17,
1422137,1.0,18,4.0,0.0,0.0,3.0,8.89,
1422137,1.0,19,14.0,0.0,3.0,1.0,9.15,
1422137,1.0,20,0.0,0.0,0.0,0.0,,
1422137,2.0,0,1.0,1.0,0.0,4.0,1.0,9.63
1422137,2.0,1,8.0,0.0,2.0,4.0,4.5,9.72
1422137,2.0,2,7.0,0.0,1.0,2.0,5.33,9.88
1422137,2.0,3,9.0,0.0,1.0,1.0,6.25,9.94
1422137,2.0,4,9.0,0.0,2.0,3.0,6.8,10.0
1422137,2.0,5,20.0,0.0,4.0,1.0,9.0,9.29
1422137,2.0,6,9.0,0.0,0.0,1.0,9.0,9.31
1422137,2.0,7,14.0,0.0,2.0,0.0,9.62,8.92
1422137,2.0,8,7.0,0.0,1.0,2.0,9.33,9.09
1422137,2.0,9,11.0,0.0,1.0,0.0,9.5,8.9
1422137,2.0,10,14.0,0.0,3.0,3.0,9.91,8.33
1422137,2.0,11,15.0,0.0,2.0,0.0,10.33,7.5
1422137,2.0,12,12.0,0.0,1.0,1.0,10.46,6.86
1422137,2.0,13,9.0,0.0,1.0,1.0,10.36,6.5
1422137,2.0,14,7.0,1.0,1.0,1.0,10.13,6.4
1422137,2.0,15,8.0,1.0,1.0,1.0,10.0,6.0
1422137,2.0,16,10.0,1.0,1.0,0.0,10.0,4.67
1422137,2.0,17,5.0,0.0,0.0,2.0,9.72,4.5
